,Team,Points,Wins,Draws,Looses,HomeWins,HomeDraws,HomeLooses,AwayWins,AwayDraws,AwayLooses,Goals,GoalsAgainst,HomeGoals,AwayGoals,HomeGoalsAgainst,AwayGoalsAgainst,Position,Shoots,ShootsAgainst,HomeShoots,AwayShoots,HomeShootsAgainst,AwayShootsAgainst,ShootsOnTarget,ShootsAgainstOnTarget,HomeShootsOnTarget,AwayShootsOnTarget,HomeShootsAgainstOnTarget,AwayShootsAgainstOnTarget,ShootsHitWoodwork,ShootsAgainstHitWoodwork,HomeShootsHitWoodwork,AwayShootsHitWoodwork,HomeShootsAgainstHitWoodwork,AwayShootsAgainstHitWoodwork,Corners,CornersAgainst,HomeCorners,AwayCorners,HomeCornersAgainst,AwayCornersAgainst,Fouls,FoulsReceived,HomeFouls,AwayFouls,HomeFoulsReceived,AwayFoulsReceived,Offsides,OffsidesAgainst,HomeOffsides,AwayOffsides,HomeOffsidesAgainst,AwayOffsidesAgainst,YellowCards,YellowCardsAgainst,HomeYellowCards,AwayYellowCards,HomeYellowCardsAgainst,AwayYellowCardsAgainst,RedCards,RedCardsAgainst,HomeRedCards,AwayRedCards,HomeRedCardsAgainst,AwayRedCardsAgainst
15,Real Madrid,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,12.0,0.0,16.0,0.0,12.0,0.0,6.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,12.0,16.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Barcelona,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,3.0,15.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,16.0,15.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Valencia,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,5.0,22.0,0.0,5.0,0.0,6.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,2.0,0.0,25.0,13.0,25.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Sociedad,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,13.0,16.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,5.0,11.0,12.0,0.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Eibar,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,10.0,0.0,13.0,0.0,10.0,0.0,4.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,7.0,0.0,3.0,15.0,16.0,0.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Leganes,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,6.0,16.0,0.0,6.0,0.0,9.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,2.0,0.0,14.0,18.0,14.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Levante,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,9.0,14.0,0.0,9.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,11.0,0.0,6.0,0.0,18.0,14.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Sevilla,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,4.0,6.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,3.0,0.0,14.0,12.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ath Bilbao,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,12.0,0.0,8.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,0.0,6.0,0.0,16.0,15.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Girona,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,13.0,9.0,13.0,0.0,9.0,0.0,6.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Getafe,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,8.0,0.0,12.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,6.0,0.0,7.0,15.0,16.0,0.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Espanol,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,7.0,12.0,14.0,0.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Ath Madrid,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,9.0,13.0,0.0,9.0,0.0,13.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,15.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Alaves,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,16.0,0.0,6.0,0.0,16.0,0.0,9.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,4.0,18.0,14.0,0.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,La Coruna,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,12.0,16.0,12.0,0.0,16.0,0.0,6.0,8.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,16.0,12.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Malaga,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,13.0,10.0,0.0,13.0,0.0,4.0,6.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,7.0,0.0,16.0,15.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Las Palmas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,22.0,0.0,5.0,0.0,22.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,5.0,13.0,25.0,0.0,13.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Celta,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,16.0,13.0,16.0,0.0,13.0,0.0,5.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,0.0,4.0,0.0,12.0,11.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Betis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,15.0,0.0,3.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,15.0,16.0,0.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Villarreal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,14.0,0.0,9.0,0.0,14.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,6.0,0.0,11.0,14.0,18.0,0.0,14.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Team,Points,Wins,Draws,Looses,HomeWins,HomeDraws,HomeLooses,AwayWins,AwayDraws,AwayLooses,Goals,GoalsAgainst,HomeGoals,AwayGoals,HomeGoalsAgainst,AwayGoalsAgainst,Position,Shoots,ShootsAgainst,HomeShoots,AwayShoots,HomeShootsAgainst,AwayShootsAgainst,ShootsOnTarget,ShootsAgainstOnTarget,HomeShootsOnTarget,AwayShootsOnTarget,HomeShootsAgainstOnTarget,AwayShootsAgainstOnTarget,ShootsHitWoodwork,ShootsAgainstHitWoodwork,HomeShootsHitWoodwork,AwayShootsHitWoodwork,HomeShootsAgainstHitWoodwork,AwayShootsAgainstHitWoodwork,Corners,CornersAgainst,HomeCorners,AwayCorners,HomeCornersAgainst,AwayCornersAgainst,Fouls,FoulsReceived,HomeFouls,AwayFouls,HomeFoulsReceived,AwayFoulsReceived,Offsides,OffsidesAgainst,HomeOffsides,AwayOffsides,HomeOffsidesAgainst,AwayOffsidesAgainst,YellowCards,YellowCardsAgainst,HomeYellowCards,AwayYellowCards,HomeYellowCardsAgainst,AwayYellowCardsAgainst,RedCards,RedCardsAgainst,HomeRedCards,AwayRedCards,HomeRedCardsAgainst,AwayRedCardsAgainst
17,Sociedad,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,3.0,3.0,0.0,2.0,0.0,28.0,22.0,15.0,13.0,6.0,16.0,9.0,6.0,9.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,10.0,4.0,4.0,5.0,23.0,34.0,12.0,11.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Barcelona,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,38.0,14.0,15.0,23.0,3.0,11.0,2.0,2.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,8.0,14.0,0.0,1.0,26.0,27.0,16.0,10.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Leganes,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,23.0,16.0,12.0,6.0,17.0,9.0,5.0,9.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,4.0,1.0,2.0,9.0,28.0,28.0,14.0,14.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Real Madrid,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,38.0,19.0,22.0,16.0,7.0,12.0,6.0,9.0,6.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,13.0,4.0,4.0,4.0,24.0,28.0,12.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Ath Madrid,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,7.0,0.0,3.0,0.0,17.0,23.0,0.0,17.0,0.0,23.0,0.0,10.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,2.0,0.0,10.0,24.0,25.0,0.0,24.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Sevilla,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,24.0,9.0,6.0,9.0,15.0,4.0,9.0,4.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,7.0,5.0,3.0,7.0,24.0,32.0,14.0,10.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ath Bilbao,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,22.0,12.0,10.0,8.0,14.0,2.0,7.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,7.0,3.0,6.0,4.0,27.0,29.0,16.0,11.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Girona,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,28.0,16.0,28.0,0.0,16.0,0.0,10.0,5.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,8.0,0.0,3.0,0.0,26.0,30.0,26.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Levante,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,38.0,20.0,38.0,0.0,20.0,0.0,8.0,5.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,17.0,0.0,11.0,0.0,29.0,26.0,29.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Valencia,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,29.0,27.0,22.0,7.0,5.0,22.0,6.0,10.0,6.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,5.0,4.0,2.0,13.0,37.0,25.0,25.0,12.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Betis,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,13.0,24.0,10.0,3.0,9.0,15.0,3.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,4.0,0.0,6.0,8.0,28.0,25.0,13.0,15.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Eibar,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,27.0,20.0,14.0,13.0,10.0,10.0,5.0,8.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,4.0,7.0,3.0,3.0,29.0,27.0,14.0,15.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Espanol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,26.0,21.0,17.0,9.0,12.0,9.0,2.0,12.0,2.0,6.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,9.0,3.0,1.0,7.0,22.0,28.0,10.0,12.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Getafe,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,18.0,15.0,8.0,6.0,12.0,3.0,5.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,7.0,6.0,5.0,7.0,35.0,26.0,20.0,15.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,La Coruna,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,2.0,3.0,2.0,0.0,23.0,40.0,12.0,11.0,16.0,24.0,6.0,13.0,6.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,4.0,5.0,4.0,6.0,28.0,23.0,16.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Alaves,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,17.0,39.0,11.0,6.0,23.0,16.0,2.0,20.0,2.0,3.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,1.0,2.0,14.0,4.0,30.0,24.0,12.0,18.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Malaga,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,17.0,28.0,10.0,7.0,13.0,15.0,4.0,10.0,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,3.0,7.0,2.0,31.0,26.0,16.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Las Palmas,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,5.0,1.0,0.0,15.0,30.0,10.0,5.0,8.0,22.0,4.0,12.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,2.0,2.0,5.0,23.0,34.0,10.0,13.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Celta,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,25.0,23.0,16.0,9.0,13.0,10.0,5.0,9.0,5.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,5.0,6.0,4.0,4.0,21.0,24.0,12.0,9.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Villarreal,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,15.0,29.0,0.0,15.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,0.0,10.0,0.0,21.0,36.0,30.0,0.0,36.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Team,Points,Wins,Draws,Looses,HomeWins,HomeDraws,HomeLooses,AwayWins,AwayDraws,AwayLooses,Goals,GoalsAgainst,HomeGoals,AwayGoals,HomeGoalsAgainst,AwayGoalsAgainst,Position,Shoots,ShootsAgainst,HomeShoots,AwayShoots,HomeShootsAgainst,AwayShootsAgainst,ShootsOnTarget,ShootsAgainstOnTarget,HomeShootsOnTarget,AwayShootsOnTarget,HomeShootsAgainstOnTarget,AwayShootsAgainstOnTarget,ShootsHitWoodwork,ShootsAgainstHitWoodwork,HomeShootsHitWoodwork,AwayShootsHitWoodwork,HomeShootsAgainstHitWoodwork,AwayShootsAgainstHitWoodwork,Corners,CornersAgainst,HomeCorners,AwayCorners,HomeCornersAgainst,AwayCornersAgainst,Fouls,FoulsReceived,HomeFouls,AwayFouls,HomeFoulsReceived,AwayFoulsReceived,Offsides,OffsidesAgainst,HomeOffsides,AwayOffsides,HomeOffsidesAgainst,AwayOffsidesAgainst,YellowCards,YellowCardsAgainst,HomeYellowCards,AwayYellowCards,HomeYellowCardsAgainst,AwayYellowCardsAgainst,RedCards,RedCardsAgainst,HomeRedCards,AwayRedCards,HomeRedCardsAgainst,AwayRedCardsAgainst
17,Sociedad,9.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,4.0,3.0,7.0,0.0,4.0,0.0,43.0,33.0,15.0,28.0,6.0,27.0,9.0,10.0,9.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,10.0,11.0,4.0,10.0,37.0,52.0,12.0,25.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Barcelona,9.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,7.0,2.0,0.0,0.0,0.0,58.0,23.0,35.0,23.0,12.0,11.0,11.0,3.0,11.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,16.0,14.0,7.0,1.0,37.0,45.0,27.0,10.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Sevilla,7.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,27.0,31.0,21.0,6.0,16.0,15.0,10.0,11.0,10.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,13.0,5.0,8.0,7.0,38.0,50.0,28.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ath Bilbao,7.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,29.0,33.0,19.0,10.0,19.0,14.0,6.0,14.0,6.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,13.0,3.0,10.0,4.0,46.0,47.0,35.0,11.0,33.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Leganes,6.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,39.0,34.0,27.0,12.0,17.0,17.0,16.0,8.0,16.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,6.0,1.0,6.0,9.0,42.0,48.0,28.0,14.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
